date,year,prediction_row_id,tourney_id,tourney_name,tourney_date,round,event_id,surface,player_a_name,player_b_name,predicted_prob_a,rank_diff,market_prob_a,clv_bet365,date_distance_days,matched_date_distance,odds_a,odds_b,actual_result,source_bookmaker,odds_source_confidence,shuffled_predicted_prob_a,shuffled_clv_bet365,random_market_centered_prob_a,random_market_centered_clv_bet365
2025-06-02,2025,3540,2025-0558,Prostejov CH,2025-06-02,R32,13965241,Clay,Norbert Gombos,Dalibor Svrcina,0.38287643,-205,0.391304347826087,-0.008427917826086984,1,1,2.38,1.53,1,bet365_via_sofascore,latest_pre_match_assumed,0.4444168,0.05311245217391303,0.4880109847205332,0.09670663689444625
2025-06-02,2025,3541,2025-0558,Prostejov CH,2025-06-02,Q2,13961790,Clay,Norbert Gombos,Toby Alex Kodat,0.63303864,57,0.6450511945392492,-0.01201255453924921,0,0,1.4444444444444444,2.625,1,bet365_via_sofascore,latest_pre_match_assumed,0.52476126,-0.12028993453924919,0.6791122125869362,0.03406101804768702
2025-06-02,2025,3542,2025-0558,Prostejov CH,2025-06-02,Q2,13962295,Clay,Stefano Travaglia,Lukas Pokorny,0.61334133,84,0.5575221238938053,0.05581920610619473,0,0,1.6666666666666663,2.1,0,bet365_via_sofascore,latest_pre_match_assumed,0.5036551,-0.053867023893805266,0.5269644523579404,-0.03055767153586486
2025-06-02,2025,3543,2025-0558,Prostejov CH,2025-06-02,Q1,13959161,Clay,Stefano Travaglia,Jakub Filip,0.80974007,505,0.813953488372093,-0.004213418372092992,1,1,1.1428571428571428,5.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.73544663,-0.07850685837209304,0.8053365156588075,-0.008616972713285542
2025-06-02,2025,3544,2025-0558,Prostejov CH,2025-06-02,R32,13965245,Clay,Jozef Kovalik,Milos Karol,0.6984283,197,0.625,0.0734283,1,1,1.5,2.5,0,bet365_via_sofascore,latest_pre_match_assumed,0.5894489,-0.03555109999999995,0.6485583959729029,0.02355839597290288
2025-06-02,2025,3545,2025-0558,Prostejov CH,2025-06-02,QF,13947180,Clay,Hugo Dellien,Dimitar Kuzmanov,0.6923244,187,0.6461916461916463,0.04613275380835369,3,3,1.44,2.63,1,bet365_via_sofascore,latest_pre_match_assumed,0.3858427,-0.2603489461916463,0.7343605966803209,0.08816895048867468
2025-06-02,2025,3546,2025-0558,Prostejov CH,2025-06-02,SF,13947194,Clay,Hugo Dellien,Vitaliy Sachko,0.65304077,135,0.5890052356020943,0.06403553439790577,4,4,1.5699999999999998,2.25,1,bet365_via_sofascore,latest_pre_match_assumed,0.32712188,-0.2618833556020943,0.768535815538746,0.17953057993665167
2025-06-02,2025,3547,2025-0558,Prostejov CH,2025-06-02,R32,13959622,Clay,Hugo Dellien,Matteo Martineau,0.76950717,199,0.8103727714748785,-0.0408656014748785,0,0,1.17,5.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.45298356,-0.3573892114748785,0.8369291351248623,0.026556363649983816
2025-06-02,2025,3548,2025-0558,Prostejov CH,2025-06-02,F,13947183,Clay,Hugo Dellien,Chun Hsin Tseng,0.51799655,4,0.375,0.14299655,5,5,2.5,1.5,1,bet365_via_sofascore,latest_pre_match_assumed,0.3963942,0.021394199999999974,0.2804675078547481,-0.09453249214525189
2025-06-02,2025,3549,2025-0558,Prostejov CH,2025-06-02,R16,13947189,Clay,Hugo Dellien,Maxim Mrva,0.812259,497,0.6880733944954129,0.12418560550458702,2,2,1.36,3.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.7918709,0.1037975055045871,0.7504506878124725,0.062377293317059546
2025-06-02,2025,3550,2025-0558,Prostejov CH,2025-06-02,Q1,13959162,Clay,Christoph Negritu,Jonas Forejtek,0.6362392,325,0.6450511945392492,-0.00881199453924919,1,1,1.4444444444444444,2.625,0,bet365_via_sofascore,latest_pre_match_assumed,0.7763655,0.13131430546075085,0.5736270768703978,-0.07142411766885137
2025-06-02,2025,3551,2025-0558,Prostejov CH,2025-06-02,R16,13947185,Clay,Alejandro Tabilo,Lukas Klein,0.7451301,129,0.6461916461916463,0.09893845380835375,2,2,1.44,2.63,1,bet365_via_sofascore,latest_pre_match_assumed,0.7195381,0.0733464538083537,0.535862803263553,-0.11032884292809331
2025-06-02,2025,3552,2025-0558,Prostejov CH,2025-06-02,QF,13947195,Clay,Alejandro Tabilo,Zsombor Piros,0.5306492,99,0.5,0.030649200000000043,3,3,1.83,1.83,1,bet365_via_sofascore,latest_pre_match_assumed,0.70927304,0.20927304000000002,0.6688284630737766,0.16882846307377664
2025-06-02,2025,3553,2025-0558,Prostejov CH,2025-06-02,SF,13947193,Clay,Alejandro Tabilo,Chun Hsin Tseng,0.5698941,33,0.5,0.06989409999999996,4,4,1.83,1.83,0,bet365_via_sofascore,latest_pre_match_assumed,0.7693702,0.2693702,0.6945722885553111,0.19457228855531106
2025-06-02,2025,3554,2025-0558,Prostejov CH,2025-06-02,R32,13965242,Clay,Alejandro Tabilo,Hynek Barton,0.76791173,289,0.7096069868995633,0.05830474310043676,1,1,1.33,3.25,1,bet365_via_sofascore,latest_pre_match_assumed,0.16921559,-0.5403913968995633,0.6188552631444875,-0.09075172375507579
2025-06-02,2025,3555,2025-0558,Prostejov CH,2025-06-02,QF,13947184,Clay,Vitaliy Sachko,Alexander Shevchenko,0.47835165,-122,0.3373493975903614,0.1410022524096386,3,3,2.75,1.4,1,bet365_via_sofascore,latest_pre_match_assumed,0.48152503,0.1441756324096386,0.39428215372928604,0.05693275613892462
2025-06-02,2025,3556,2025-0558,Prostejov CH,2025-06-02,R16,13947186,Clay,Vitaliy Sachko,Milos Karol,0.7235511,182,0.7234042553191489,0.00014684468085113256,2,2,1.3,3.4,1,bet365_via_sofascore,latest_pre_match_assumed,0.31760836,-0.4057958953191489,0.6689528384300745,-0.0544514168890744
2025-06-02,2025,3557,2025-0558,Prostejov CH,2025-06-02,R32,13959624,Clay,Vitaliy Sachko,Jakub Mensik,0.39544603,-206,0.158485273492286,0.236960756507714,0,0,6.0,1.13,1,bet365_via_sofascore,latest_pre_match_assumed,0.3825088,0.22402352650771398,0.19716320051266265,0.038677927020376646
2025-06-02,2025,3558,2025-0558,Prostejov CH,2025-06-02,R32,13959615,Clay,Lukas Klein,August Holmgren,0.57609826,-2,0.75,-0.17390174000000003,0,0,1.25,3.75,1,bet365_via_sofascore,latest_pre_match_assumed,0.362126,-0.387874,0.7318899100901975,-0.01811008990980245
2025-06-02,2025,3559,2025-0558,Prostejov CH,2025-06-02,R32,13959623,Clay,Enrico Dalla Valle,Alejandro Moro Canas,0.4230685,-101,0.375,0.048068500000000014,1,1,2.5,1.5,0,bet365_via_sofascore,latest_pre_match_assumed,0.42728144,0.05228144000000001,0.3515521371484245,-0.02344786285157552
2025-06-02,2025,3560,2025-0558,Prostejov CH,2025-06-02,Q1,13959163,Clay,Oleg Prihodko,Jakub Nicod,0.5836164,229,0.6450511945392492,-0.06143479453924916,1,1,1.4444444444444444,2.625,0,bet365_via_sofascore,latest_pre_match_assumed,0.5778234,-0.06722779453924921,0.61790336698956,-0.02714782754968914
2025-06-02,2025,3561,2025-0558,Prostejov CH,2025-06-02,R32,13959617,Clay,Vit Kopriva,Lukas Neumayer,0.65698427,96,0.6880733944954129,-0.0310891244954129,1,1,1.36,3.0,0,bet365_via_sofascore,latest_pre_match_assumed,0.44212168,-0.24595171449541292,0.6857962041403417,-0.0022771903550712347
2025-06-02,2025,3562,2025-0558,Prostejov CH,2025-06-02,Q1,13959160,Clay,Alexander Weis,Toby Alex Kodat,0.45558187,-108,0.4424778761061946,0.013103993893805399,1,1,2.1,1.6666666666666663,0,bet365_via_sofascore,latest_pre_match_assumed,0.33868986,-0.10378801610619459,0.5221076624712637,0.07962978636506912
2025-06-02,2025,3563,2025-0558,Prostejov CH,2025-06-02,R32,13959618,Clay,Yu Hsiou Hsu,Jurij Rodionov,0.4690014,-35,0.3119266055045871,0.1570747944954129,0,0,3.0,1.36,0,bet365_via_sofascore,latest_pre_match_assumed,0.87813735,0.566210744495413,0.2979978044424894,-0.013928801062097707
2025-06-02,2025,3564,2025-0558,Prostejov CH,2025-06-02,R16,13947187,Clay,Zsombor Piros,Filip Cristian Jianu,0.77620536,76,0.8283132530120483,-0.05210789301204832,2,2,1.14,5.5,1,bet365_via_sofascore,latest_pre_match_assumed,0.39767238,-0.4306408730120483,0.9517744341520338,0.1234611811399855
2025-06-02,2025,3565,2025-0558,Prostejov CH,2025-06-02,R32,13965240,Clay,Zsombor Piros,Jonas Forejtek,0.8356191,457,0.8103727714748785,0.02524632852512143,1,1,1.17,5.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.4025773,-0.4077954714748785,0.7098203392912392,-0.1005524321836393
2025-06-02,2025,3566,2025-0558,Prostejov CH,2025-06-02,QF,13947197,Clay,Jurij Rodionov,Chun Hsin Tseng,0.28982475,-132,0.2903930131004367,-0.0005682631004366723,3,3,3.25,1.33,0,bet365_via_sofascore,latest_pre_match_assumed,0.53613585,0.24574283689956328,0.3082012588121072,0.0178082457116705
2025-06-02,2025,3567,2025-0558,Prostejov CH,2025-06-02,R16,13947196,Clay,Jurij Rodionov,Lukas Neumayer,0.4174652,-44,0.4429708222811671,-0.025505622281167095,2,2,2.1,1.67,1,bet365_via_sofascore,latest_pre_match_assumed,0.5519464,0.10897557771883287,0.605205710429311,0.16223488814814396
2025-06-02,2025,3568,2025-0558,Prostejov CH,2025-06-02,Q1,13959155,Clay,Masamichi Imamura,Petr Brunclik,0.42346108,186,0.2686567164179104,0.1548043635820896,1,1,3.5,1.2857142857142856,0,bet365_via_sofascore,latest_pre_match_assumed,0.47632357,0.20766685358208958,0.3602270923575494,0.09157037593963901
2025-06-02,2025,3569,2025-0558,Prostejov CH,2025-06-02,R32,13959616,Clay,Filip Cristian Jianu,Nikolas Sanchez Izquierdo,0.509587,121,0.4638069705093834,0.0457800294906166,1,1,2.0,1.73,1,bet365_via_sofascore,latest_pre_match_assumed,0.27849802,-0.1853089505093834,0.3533673495029789,-0.11043962100640453
2025-06-02,2025,3570,2025-0558,Prostejov CH,2025-06-02,R32,13959620,Clay,Chun Hsin Tseng,Adolfo Daniel Vallejo,0.75475353,148,0.75,0.004753530000000006,1,1,1.25,3.75,1,bet365_via_sofascore,latest_pre_match_assumed,0.79351836,0.04351835999999998,0.7523926986638008,0.002392698663800763
2025-06-02,2025,3571,2025-0558,Prostejov CH,2025-06-02,R16,13947192,Clay,Chun Hsin Tseng,Luca Van Assche,0.5371909,84,0.5148247978436657,0.022366102156334278,2,2,1.8,1.91,1,bet365_via_sofascore,latest_pre_match_assumed,0.7323631,0.2175383021563343,0.5724077845481218,0.05758298670445605
2025-06-02,2025,3572,2025-0558,Prostejov CH,2025-06-02,Q1,13959165,Clay,Michael Vrbensky,Milos Karol,0.52149814,-20,0.4852941176470587,0.036204022352941345,1,1,1.9090909090909092,1.8,0,bet365_via_sofascore,latest_pre_match_assumed,0.42772964,-0.05756447764705869,0.40569287048193264,-0.07960124716512607
2025-06-02,2025,3573,2025-0558,Prostejov CH,2025-06-02,Q1,13959166,Clay,Sandro Kopp,Gerard Campana Lee,0.5357518,54,0.625,-0.0892482,1,1,1.5,2.5,0,bet365_via_sofascore,latest_pre_match_assumed,0.85766184,0.23266184,0.5700408501074288,-0.054959149892571224
2025-06-02,2025,3574,2025-0558,Prostejov CH,2025-06-02,R16,13947188,Clay,Alexander Shevchenko,Alejandro Moro Canas,0.62977856,95,0.5890052356020943,0.04077332439790571,2,2,1.5699999999999998,2.25,1,bet365_via_sofascore,latest_pre_match_assumed,0.5403458,-0.04865943560209429,0.54191416509711,-0.04709107050498429
2025-06-02,2025,3575,2025-0558,Prostejov CH,2025-06-02,R32,13965244,Clay,Alexander Shevchenko,Petr Brunclik,0.6747625,428,0.625,0.04976250000000004,1,1,1.5,2.5,1,bet365_via_sofascore,latest_pre_match_assumed,0.2939589,-0.3310411,0.672183299511046,0.04718329951104605
2025-06-02,2025,3576,2025-0558,Prostejov CH,2025-06-02,Q1,13961288,Clay,Lukas Pokorny,Tomas Lanik,0.77180225,847,0.875,-0.10319774999999998,1,1,1.0714285714285714,7.5,1,bet365_via_sofascore,latest_pre_match_assumed,0.38579866,-0.48920134,0.780102200863409,-0.09489779913659102
2025-06-02,2025,3577,2025-0558,Prostejov CH,2025-06-02,R32,13965243,Clay,Lukas Pokorny,Maxim Mrva,0.5117389,199,0.4240837696335078,0.0876551303664922,1,1,2.2,1.62,0,bet365_via_sofascore,latest_pre_match_assumed,0.65964824,0.2355644703664922,0.42423841468401746,0.00015464505050966082
2025-06-02,2025,3578,2025-0558,Prostejov CH,2025-06-02,Q1,13959159,Clay,Matyas Cerny,Hynek Barton,0.12947689,-578,0.134020618556701,-0.004543728556700988,1,1,7.0,1.0833333333333333,0,bet365_via_sofascore,latest_pre_match_assumed,0.38322148,0.249200861443299,0.1640190100599311,0.02999839150323011
2025-06-02,2025,3579,2025-0558,Prostejov CH,2025-06-02,Q2,13962298,Clay,Gerard Campana Lee,Petr Brunclik,0.44673154,96,0.4233870967741935,0.023344443225806477,0,0,2.2,1.6153846153846154,0,bet365_via_sofascore,latest_pre_match_assumed,0.40672266,-0.016664436774193492,0.32064483532112154,-0.10274226145307197
2025-06-02,2025,3580,2025-2873,Tyler CH,2025-06-02,Q1,13959923,Hard,Hiroki Moriya,Braden Shick,0.82350886,1634,0.625,0.19850886,1,1,1.5,2.5,0,bet365_via_sofascore,latest_pre_match_assumed,0.59328014,-0.031719860000000044,0.6716324672409061,0.046632467240906084
2025-06-02,2025,3581,2025-2873,Tyler CH,2025-06-02,R16,13947279,Hard,Antoine Escoffier,Yibing Wu,0.3677767,186,0.25,0.11777670000000001,3,3,3.75,1.25,0,bet365_via_sofascore,latest_pre_match_assumed,0.8671153,0.6171153,0.46374760252457115,0.21374760252457115
2025-06-02,2025,3582,2025-2873,Tyler CH,2025-06-02,R32,13966019,Hard,Antoine Escoffier,Isaiah Strode,0.7714303,536,0.7234042553191489,0.04802604468085114,1,1,1.3,3.4,1,bet365_via_sofascore,latest_pre_match_assumed,0.56203604,-0.1613682153191489,0.6935697156988727,-0.029834539620276157
2025-06-02,2025,3583,2025-2873,Tyler CH,2025-06-02,R16,13947284,Hard,Karue Sell,Mitchell Krueger,0.4350178,-145,0.3125,0.12251780000000001,2,2,3.0,1.3636363636363638,1,bet365_via_sofascore,latest_pre_match_assumed,0.7203854,0.40788539999999995,0.2424498444546816,-0.0700501555453184
2025-06-02,2025,3584,2025-2873,Tyler CH,2025-06-02,SF,13947282,Hard,Karue Sell,Yibing Wu,0.3676946,116,0.2337164750957854,0.1339781249042146,5,5,4.0,1.22,0,bet365_via_sofascore,latest_pre_match_assumed,0.5246369,0.29092042490421455,0.29772675296380857,0.06401027786802319
2025-06-02,2025,3585,2025-2873,Tyler CH,2025-06-02,R32,13960396,Hard,Karue Sell,Aidan Mayo,0.5763149,26,0.5890052356020943,-0.012690335602094316,0,0,1.5699999999999998,2.25,1,bet365_via_sofascore,latest_pre_match_assumed,0.42508462,-0.16392061560209426,0.5061637151235878,-0.08284152047850646
2025-06-02,2025,3586,2025-2873,Tyler CH,2025-06-02,QF,13947278,Hard,Karue Sell,Andres Martin,0.5007947,89,0.4851752021563342,0.015619497843665842,4,4,1.91,1.8,1,bet365_via_sofascore,latest_pre_match_assumed,0.2538292,-0.23134600215633422,0.46229289755588304,-0.022882304600451153
2025-06-02,2025,3587,2025-2873,Tyler CH,2025-06-02,R32,13960397,Hard,Mitchell Krueger,Tung Lin Wu,0.5233053,124,0.5890052356020943,-0.0656999356020943,0,0,1.5699999999999998,2.25,1,bet365_via_sofascore,latest_pre_match_assumed,0.19645144,-0.39255379560209425,0.5935158306896781,0.00451059508758378
2025-06-02,2025,3588,2025-2873,Tyler CH,2025-06-02,Q1,13959922,Hard,Elmar Ejupovic,Alvin Nicholas Tudorica,0.5438943,-110,0.7090909090909091,-0.16519660909090905,1,1,1.3333333333333333,3.25,0,bet365_via_sofascore,latest_pre_match_assumed,0.8918301,0.18273919090909085,0.6580496329785804,-0.05104127611232867
2025-06-02,2025,3589,2025-2873,Tyler CH,2025-06-02,R32,13966020,Hard,Hyeon Chung,Paul Jubb,0.52572834,-136,0.5890052356020943,-0.06327689560209426,1,1,1.5699999999999998,2.25,0,bet365_via_sofascore,latest_pre_match_assumed,0.7421133,0.1531080643979057,0.6742663522223159,0.08526111662022162
2025-06-02,2025,3590,2025-2873,Tyler CH,2025-06-02,Q1,13959920,Hard,Hyeon Chung,Dane Sweeny,0.69895285,178,0.7313432835820896,-0.032390433582089595,1,1,1.2857142857142856,3.5,1,bet365_via_sofascore,latest_pre_match_assumed,0.5567917,-0.17455158358208955,0.6213474035436013,-0.10999588003848826
2025-06-02,2025,3591,2025-2873,Tyler CH,2025-06-02,Q2,13962272,Hard,Hyeon Chung,Pranav Kumar,0.7609162,962,0.8900523560209423,-0.1291361560209423,0,0,1.05,8.5,1,bet365_via_sofascore,latest_pre_match_assumed,0.4454999,-0.44455245602094234,0.9211658027185403,0.03111344669759797
2025-06-02,2025,3592,2025-2873,Tyler CH,2025-06-02,Q2,13963093,Hard,Stefan Kozlov,Alvin Nicholas Tudorica,0.70034397,76,0.8552631578947368,-0.1549191878947368,0,0,1.1,6.5,0,bet365_via_sofascore,latest_pre_match_assumed,0.29096457,-0.5642985878947369,0.8873012212918938,0.03203806339715698
2025-06-02,2025,3593,2025-2873,Tyler CH,2025-06-02,Q1,13959925,Hard,Stefan Kozlov,Daniel Milavsky,0.6952585,304,0.7234042553191489,-0.02814575531914887,1,1,1.3,3.4,1,bet365_via_sofascore,latest_pre_match_assumed,0.6102979,-0.11310635531914892,0.44016995032799544,-0.28323430499115343
2025-06-02,2025,3594,2025-2873,Tyler CH,2025-06-02,R16,13947283,Hard,Ilya Ivashka,Trevor Svajda,0.5946042,-223,0.5759162303664922,0.018687969633507828,3,3,1.62,2.2,0,bet365_via_sofascore,latest_pre_match_assumed,0.34650588,-0.2294103503664922,0.5381377853776739,-0.03777844498881833
2025-06-02,2025,3595,2025-2873,Tyler CH,2025-06-02,Q1,13959914,Hard,Strong Kirchheimer,Alex Rybakov,0.2783069,-192,0.2340425531914893,0.04426434680851071,1,1,4.0,1.2222222222222223,0,bet365_via_sofascore,latest_pre_match_assumed,0.5420738,0.30803124680851074,0.2314172016845111,-0.0026253515069782074
2025-06-02,2025,3596,2025-2873,Tyler CH,2025-06-02,QF,13947281,Hard,Alex Rybakov,Yibing Wu,0.32203677,-12,0.1896272285251215,0.13240954147487852,4,4,5.0,1.17,0,bet365_via_sofascore,latest_pre_match_assumed,0.51251674,0.32288951147487854,0.34354419508936707,0.15391696656424556
2025-06-02,2025,3597,2025-2873,Tyler CH,2025-06-02,R16,13947275,Hard,Alex Rybakov,Nicolas Mejia,0.50166744,-163,0.4638069705093834,0.037860469490616555,3,3,2.0,1.73,1,bet365_via_sofascore,latest_pre_match_assumed,0.5444582,0.0806512294906166,0.626267644127492,0.16246067361810862
2025-06-02,2025,3598,2025-2873,Tyler CH,2025-06-02,R32,13966017,Hard,Alex Rybakov,Govind Nanda,0.5203072,-49,0.5759162303664922,-0.05560903036649223,1,1,1.62,2.2,1,bet365_via_sofascore,latest_pre_match_assumed,0.61550105,0.039584819633507795,0.4801700663814302,-0.09574616398506197
2025-06-02,2025,3599,2025-2873,Tyler CH,2025-06-02,Q1,13959916,Hard,Yusuke Takahashi,Isaiah Strode,0.74705,337,0.7313432835820896,0.015706716417910438,1,1,1.2857142857142856,3.5,0,bet365_via_sofascore,latest_pre_match_assumed,0.6071689,-0.12417438358208954,0.6682961338127517,-0.0630471497693379
2025-06-02,2025,3600,2025-2873,Tyler CH,2025-06-02,R32,13960390,Hard,Christian Langmo,Rio Noguchi,0.35800725,-79,0.3373493975903614,0.020657852409638577,0,0,2.75,1.4,0,bet365_via_sofascore,latest_pre_match_assumed,0.3931474,0.05579800240963856,0.30677636770736905,-0.030573029882992375
2025-06-02,2025,3601,2025-2873,Tyler CH,2025-06-02,R32,13966018,Hard,Patrick Maloney,Yibing Wu,0.35509032,59,0.216867469879518,0.13822285012048202,1,1,4.333333333333334,1.2,0,bet365_via_sofascore,latest_pre_match_assumed,0.3297872,0.11291973012048201,0.24479865060103723,0.027931180721519233
2025-06-02,2025,3602,2025-2873,Tyler CH,2025-06-02,R32,13960395,Hard,Aziz Dougaz,Andres Martin,0.563699,152,0.5,0.06369899999999995,1,1,1.83,1.83,0,bet365_via_sofascore,latest_pre_match_assumed,0.14456156,-0.35543844,0.6364646986711978,0.13646469867119781
2025-06-02,2025,3603,2025-2873,Tyler CH,2025-06-02,Q1,13959915,Hard,Yibing Wu,Keisuke Saitoh,0.8104571,165,0.8900523560209423,-0.0795952560209423,1,1,1.05,8.5,1,bet365_via_sofascore,latest_pre_match_assumed,0.5252872,-0.3647651560209424,0.905673288461874,0.015620932440931656
2025-06-02,2025,3604,2025-2873,Tyler CH,2025-06-02,F,13947274,Hard,Yibing Wu,Yi Zhou,0.71521866,-34,0.7662835249042146,-0.05106486490421458,6,6,1.22,4.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.35875195,-0.4075315749042146,0.7089172727866432,-0.057366252117571404
2025-06-02,2025,3605,2025-2873,Tyler CH,2025-06-02,R16,13947277,Hard,Patrick Kypson,Paul Jubb,0.6191605,-90,0.6626506024096386,-0.043490102409638576,3,3,1.4,2.75,1,bet365_via_sofascore,latest_pre_match_assumed,0.6717349,0.009084297590361445,0.6002688693383169,-0.062381733071321666
2025-06-02,2025,3606,2025-2873,Tyler CH,2025-06-02,R32,13966024,Hard,Patrick Kypson,Moerani Bouzige,0.6758612,25,0.8641975308641975,-0.18833633086419743,1,1,1.1,7.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.20016068,-0.6640368508641975,0.9000634760141535,0.035865945149956
2025-06-02,2025,3607,2025-2873,Tyler CH,2025-06-02,QF,13947285,Hard,Patrick Kypson,Trevor Svajda,0.8152525,389,0.6880733944954129,0.1271791055045871,4,4,1.36,3.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.7155764,0.027503005504587064,0.8665791258039279,0.178505731308515
2025-06-02,2025,3608,2025-2873,Tyler CH,2025-06-02,Q2,13963094,Hard,Isaiah Strode,Adria Soriano Barrera,0.32145843,-347,0.2765957446808511,0.04486268531914894,0,0,3.4,1.3,1,bet365_via_sofascore,latest_pre_match_assumed,0.41762847,0.1410327253191489,0.3019033333816647,0.02530758870081362
2025-06-02,2025,3609,2025-2873,Tyler CH,2025-06-02,R16,13947286,Hard,Rio Noguchi,Stefan Dostanic,0.5417684,170,0.4109947643979057,0.13077363560209432,2,2,2.25,1.5699999999999998,1,bet365_via_sofascore,latest_pre_match_assumed,0.6554069,0.2444121356020943,0.1872697831781673,-0.2237249812197384
2025-06-02,2025,3610,2025-2873,Tyler CH,2025-06-02,QF,13947287,Hard,Rio Noguchi,Yi Zhou,0.6922718,121,0.6461916461916463,0.04608015380835373,4,4,1.44,2.63,0,bet365_via_sofascore,latest_pre_match_assumed,0.56938833,-0.07680331619164626,0.7362661953059656,0.09007454911431934
2025-06-02,2025,3611,2025-2873,Tyler CH,2025-06-02,R32,13960394,Hard,Nicolas Mejia,Tyler Zink,0.6129957,84,0.5890052356020943,0.023990464397905753,1,1,1.5699999999999998,2.25,1,bet365_via_sofascore,latest_pre_match_assumed,0.5370075,-0.05199773560209431,0.3440244227976343,-0.24498081280446
2025-06-02,2025,3612,2025-2873,Tyler CH,2025-06-02,R32,13960393,Hard,Andres Andrade,Rafael Jodar,0.6890159,401,0.5361930294906166,0.15282287050938337,1,1,1.73,2.0,0,bet365_via_sofascore,latest_pre_match_assumed,0.6009617,0.0647686705093834,0.5371882826216232,0.0009952531310065682
2025-06-02,2025,3613,2025-2873,Tyler CH,2025-06-02,Q1,13959917,Hard,Adria Soriano Barrera,Kiranpal Pannu,0.7013537,237,0.7313432835820896,-0.029989583582089585,1,1,1.2857142857142856,3.5,1,bet365_via_sofascore,latest_pre_match_assumed,0.72973955,-0.0016037335820895393,0.7299549911735093,-0.001388292408580294
2025-06-02,2025,3614,2025-2873,Tyler CH,2025-06-02,R16,13947273,Hard,Yuta Shimizu,Yi Zhou,0.7190508,176,0.5890052356020943,0.1300455643979057,2,2,1.5699999999999998,2.25,0,bet365_via_sofascore,latest_pre_match_assumed,0.37369785,-0.21530738560209428,0.6647879413792503,0.07578270577715607
2025-06-02,2025,3615,2025-2873,Tyler CH,2025-06-02,R32,13966022,Hard,Yuta Shimizu,Alvin Nicholas Tudorica,0.7349931,260,0.7922535211267606,-0.05726042112676066,1,1,1.18,4.5,1,bet365_via_sofascore,latest_pre_match_assumed,0.4490539,-0.3431996211267606,0.8203989722867598,0.028145451159999224
2025-06-02,2025,3616,2025-2873,Tyler CH,2025-06-02,Q1,13959924,Hard,Maxime Cressy,Alex Martinez,0.51088727,78,0.6076759061833689,-0.09678863618336886,0,0,1.5333333333333332,2.375,1,bet365_via_sofascore,latest_pre_match_assumed,0.3213587,-0.28631720618336887,0.8192182920148039,0.21154238583143503
2025-06-02,2025,3617,2025-2873,Tyler CH,2025-06-02,Q1,13959921,Hard,Dan Martin,Pranav Kumar,0.4488446,-648,0.830188679245283,-0.38134407924528296,1,1,1.125,5.5,0,bet365_via_sofascore,latest_pre_match_assumed,0.28866613,-0.5415225492452829,0.8095457571020453,-0.020642922143237596
2025-06-02,2025,3618,2025-2873,Tyler CH,2025-06-02,Q2,13962454,Hard,Trey Hilderbrand,Braden Shick,0.867557,1425,0.5,0.367557,0,0,1.8333333333333337,1.8333333333333337,1,bet365_via_sofascore,latest_pre_match_assumed,0.27128375,-0.22871625,0.44248339989727303,-0.05751660010272697
2025-06-02,2025,3619,2025-2873,Tyler CH,2025-06-02,R32,13966023,Hard,Trey Hilderbrand,Yi Zhou,0.5273004,-285,0.3373493975903614,0.18995100240963858,1,1,2.75,1.4,0,bet365_via_sofascore,latest_pre_match_assumed,0.67788,0.3405306024096386,0.29218520970392003,-0.04516418788644139
2025-06-02,2025,3620,2025-2873,Tyler CH,2025-06-02,Q1,13959919,Hard,Moerani Bouzige,Hayden Jones,0.8246376,757,0.6076759061833689,0.2169616938166311,1,1,1.5333333333333332,2.375,1,bet365_via_sofascore,latest_pre_match_assumed,0.388398,-0.21927790618336884,0.5633423921841314,-0.04433351399923746
2025-06-02,2025,3621,2025-2873,Tyler CH,2025-06-02,R32,13960388,Hard,Stefan Dostanic,Michael Zheng,0.56714433,307,0.3538083538083538,0.21333597619164618,1,1,2.63,1.44,1,bet365_via_sofascore,latest_pre_match_assumed,0.8267507,0.47294234619164616,0.24833543274932843,-0.10547292105902537
2025-06-02,2025,3622,2025-2873,Tyler CH,2025-06-02,R16,13947280,Hard,Andres Martin,Rafael Jodar,0.65848756,333,0.5148247978436657,0.14366276215633422,2,2,1.8,1.91,1,bet365_via_sofascore,latest_pre_match_assumed,0.29998255,-0.21484224784366573,0.6346096216348829,0.11978482379121713
2025-06-02,2025,3623,2025-4940,Birmingham CH,2025-06-02,R16,13947091,Grass,Adrian Mannarino,Nicolas Jarry,0.42697862,19,0.4429708222811671,-0.0159922022811671,2,2,2.1,1.67,1,bet365_via_sofascore,latest_pre_match_assumed,0.56755745,0.12458662771883294,0.4550655283608835,0.01209470607971641
2025-06-02,2025,3624,2025-4940,Birmingham CH,2025-06-02,QF,13947083,Grass,Adrian Mannarino,Brandon Holt,0.3685791,-29,0.5890052356020943,-0.2204261356020943,4,4,1.5699999999999998,2.25,0,bet365_via_sofascore,latest_pre_match_assumed,0.6724564,0.08345116439790567,0.48083069071263346,-0.10817454488946082
