date,year,prediction_row_id,tourney_id,tourney_name,tourney_date,round,event_id,surface,player_a_name,player_b_name,predicted_prob_a,rank_diff,market_prob_a,clv_bet365,date_distance_days,matched_date_distance,odds_a,odds_b,actual_result,source_bookmaker,odds_source_confidence,shuffled_predicted_prob_a,shuffled_clv_bet365,random_market_centered_prob_a,random_market_centered_clv_bet365,calibrated_prob_a,calibrated_clv
2025-04-07,2025,2103,2025-2989,Monza CH,2025-04-07,Q2,13723739,Clay,Jacopo Berrettini,Mili Poljicak,0.5117024,-64,0.5,0.0117024,0,0,1.8333333333333337,1.8333333333333337,0,bet365_via_sofascore,latest_pre_match_assumed,0.28473395,-0.21526605,0.308762544817863,-0.1912374551821369,0.5005945303210465,0.0005945303210465047
2025-04-07,2025,2104,2025-2989,Monza CH,2025-04-07,R32,13729228,Clay,Thiago Seyboth Wild,Mili Poljicak,0.743547,164,0.6626506024096386,0.0808963975903613,1,1,1.4,2.75,0,bet365_via_sofascore,latest_pre_match_assumed,0.5189971,-0.1436535024096386,0.6749411087330667,0.012290506323428,0.7432835820895523,0.08063297967991367
2025-04-07,2025,2105,2025-2989,Monza CH,2025-04-07,R16,13713287,Clay,Federico Arnaboldi,Juan Manuel Cerundolo,0.2730374,-92,0.2903930131004367,-0.0173556131004367,2,2,3.25,1.33,1,bet365_via_sofascore,latest_pre_match_assumed,0.604971,0.3145779868995633,0.18627663769443,-0.1041163754060066,0.24999999999999997,-0.04039301310043672
2025-04-07,2025,2106,2025-2989,Monza CH,2025-04-07,QF,13713285,Clay,Federico Arnaboldi,Luca Van Assche,0.34572554,-29,0.3538083538083538,-0.0080828138083537,4,4,2.63,1.44,0,bet365_via_sofascore,latest_pre_match_assumed,0.5854238,0.2316154461916462,0.2124992958280721,-0.1413090579802817,0.3168498168498168,-0.036958536958537014
2025-04-07,2025,2107,2025-2989,Monza CH,2025-04-07,R32,13721635,Clay,Federico Arnaboldi,Matej Dodig,0.56999344,85,0.5361930294906166,0.0338004105093833,0,0,1.73,2.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.19711536,-0.3390776694906167,0.3835762930242432,-0.1526167364663734,0.5807228915662652,0.044529862075648574
2025-04-07,2025,2108,2025-2989,Monza CH,2025-04-07,R32,13721636,Clay,Paul Jubb,Jacopo Vasami,0.61281675,919,0.4429708222811671,0.1698459277188329,1,1,2.1,1.67,0,bet365_via_sofascore,latest_pre_match_assumed,0.44531962,0.0023487977188329,0.3029512485728248,-0.1400195737083422,0.6130790190735697,0.17010819679240258
2025-04-07,2025,2109,2025-2989,Monza CH,2025-04-07,QF,13713300,Clay,Dalibor Svrcina,Filip Misolic,0.6139394,63,0.5,0.1139394,4,4,1.83,1.83,1,bet365_via_sofascore,latest_pre_match_assumed,0.3839435,-0.1160565,0.4996743646277544,-0.0003256353722455,0.6130790190735697,0.11307901907356965
2025-04-07,2025,2110,2025-2989,Monza CH,2025-04-07,SF,13713284,Clay,Dalibor Svrcina,Raphael Collignon,0.53049856,-41,0.4429708222811671,0.0875277377188328,5,5,2.1,1.67,0,bet365_via_sofascore,latest_pre_match_assumed,0.64263195,0.1996611277188328,0.6564493634727497,0.2134785411915826,0.5005945303210465,0.05762370803987943
2025-04-07,2025,2111,2025-2989,Monza CH,2025-04-07,Q1,13721551,Clay,Andrea Picchione,Francesco Maestrelli,0.48603114,-72,0.3923240938166311,0.0937070461833688,1,1,2.375,1.5333333333333332,1,bet365_via_sofascore,latest_pre_match_assumed,0.68167233,0.2893482361833689,0.4339403656780975,0.0416162718614664,0.45195729537366547,0.05963320155703439
2025-04-07,2025,2112,2025-2989,Monza CH,2025-04-07,R32,13729229,Clay,Andrea Picchione,Luca Van Assche,0.2592712,-181,0.2337164750957854,0.0255547249042145,1,1,4.0,1.22,0,bet365_via_sofascore,latest_pre_match_assumed,0.7033564,0.4696399249042146,0.0628248818563635,-0.1708915932394218,0.2074074074074074,-0.026309067688377985
2025-04-07,2025,2113,2025-2989,Monza CH,2025-04-07,Q1,13721550,Clay,Fausto Tabacco,Mili Poljicak,0.24441904,-532,0.25,-0.0055809599999999,1,1,3.75,1.25,0,bet365_via_sofascore,latest_pre_match_assumed,0.9111612,0.6611612,0.298708342786071,0.048708342786071,0.18867924528301888,-0.06132075471698112
2025-04-07,2025,2114,2025-2989,Monza CH,2025-04-07,R16,13713282,Clay,Luca Van Assche,Mili Poljicak,0.70775306,87,0.5361930294906166,0.1715600305093834,2,2,1.73,2.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.7090798,0.1728867705093834,0.7229955807519249,0.1868025512613083,0.6962457337883958,0.16005270429777918
2025-04-07,2025,2115,2025-2989,Monza CH,2025-04-07,R32,13721627,Clay,Raphael Collignon,Federico Cina,0.7449119,280,0.7306889352818372,0.0142229647181627,1,1,1.29,3.5,1,bet365_via_sofascore,latest_pre_match_assumed,0.18616885,-0.5445200852818373,0.8171973351051572,0.08650839982332,0.7432835820895523,0.012594646807715049
2025-04-07,2025,2116,2025-2989,Monza CH,2025-04-07,R16,13713292,Clay,Martin Landaluce,Jacopo Vasami,0.6582433,983,0.6461916461916463,0.0120516538083537,3,3,1.44,2.63,0,bet365_via_sofascore,latest_pre_match_assumed,0.38121584,-0.2649758061916463,0.5539339100833165,-0.0922577361083297,0.640371229698376,-0.005820416493270253
2025-04-07,2025,2117,2025-5069,Sarasota CH,2025-04-07,R32,13731085,Clay,Daniel Dutra Da Silva,Michael Mmoh,0.39681458,51,0.3373493975903614,0.0594651824096385,1,1,2.75,1.4,0,bet365_via_sofascore,latest_pre_match_assumed,0.27612698,-0.0612224175903614,0.3067744297241029,-0.0305749678662585,0.3788659793814433,0.041516581791081864
2025-04-07,2025,2118,2025-5069,Sarasota CH,2025-04-07,Q2,13725181,Clay,Daniel Dutra Da Silva,Bruno Kuzuhara,0.6280931,209,0.5575221238938053,0.0705709761061946,0,0,1.6666666666666663,2.1,1,bet365_via_sofascore,latest_pre_match_assumed,0.36487362,-0.1926485038938052,0.4940214112202479,-0.0635007126735573,0.6130790190735697,0.055556895179764365
2025-04-07,2025,2119,2025-5069,Sarasota CH,2025-04-07,Q1,13722655,Clay,Daniel Dutra Da Silva,Thomas Faurel,0.78795695,785,0.6875,0.1004569499999999,1,1,1.3636363636363638,3.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.57230324,-0.11519676,0.7231696234828736,0.0356696234828736,0.8,0.11250000000000004
2025-04-07,2025,2120,2025-5069,Sarasota CH,2025-04-07,R32,13722687,Clay,Facundo Mena,Filip Cristian Jianu,0.56911296,47,0.375,0.19411296,0,0,2.5,1.5,0,bet365_via_sofascore,latest_pre_match_assumed,0.33367443,-0.0413255699999999,0.4665203747289705,0.0915203747289705,0.5807228915662652,0.20572289156626522
2025-04-07,2025,2121,2025-5069,Sarasota CH,2025-04-07,R16,13722564,Clay,Mitchell Krueger,Andres Andrade,0.56909907,129,0.6461916461916463,-0.0770925761916462,3,3,1.44,2.63,0,bet365_via_sofascore,latest_pre_match_assumed,0.38402808,-0.2621635661916462,0.4594704013346091,-0.1867212448570371,0.5807228915662652,-0.06546875462538104
2025-04-07,2025,2122,2025-5069,Sarasota CH,2025-04-07,R32,13722688,Clay,Mitchell Krueger,Joel Schwaerzler,0.56948096,185,0.6626506024096386,-0.0931696424096385,1,1,1.4,2.75,1,bet365_via_sofascore,latest_pre_match_assumed,0.35742632,-0.3052242824096385,0.5371596842771666,-0.1254909181324719,0.5807228915662652,-0.08192771084337336
2025-04-07,2025,2123,2025-5069,Sarasota CH,2025-04-07,R16,13722556,Clay,Michael Mmoh,Tomas Barrios Vera,0.33629876,-234,0.391304347826087,-0.055005587826087,3,3,2.38,1.53,0,bet365_via_sofascore,latest_pre_match_assumed,0.40848297,0.017178622173913,0.2347080262152978,-0.1565963216107891,0.3168498168498168,-0.0744545309762702
2025-04-07,2025,2124,2025-5069,Sarasota CH,2025-04-07,Q1,13722659,Clay,Marc Polmans,Blaise Bicknell,0.71948636,659,0.6626506024096386,0.0568357575903614,1,1,1.4,2.75,0,bet365_via_sofascore,latest_pre_match_assumed,0.8035989,0.1409482975903614,0.649711335163153,-0.0129392672464855,0.7006802721088435,0.03802966969920496
2025-04-07,2025,2125,2025-5069,Sarasota CH,2025-04-07,Q1,13722658,Clay,Strong Kirchheimer,Gabi Adrian Boitan,0.29714972,-225,0.2909090909090909,0.0062406290909091,1,1,3.25,1.3333333333333333,0,bet365_via_sofascore,latest_pre_match_assumed,0.54841435,0.2575052590909091,0.3574636135834986,0.0665545226744077,0.26315789473684215,-0.02775119617224875
2025-04-07,2025,2126,2025-5069,Sarasota CH,2025-04-07,Q1,13722648,Clay,Alex Rybakov,William Grant,0.6537731,192,0.7659574468085106,-0.1121843468085106,1,1,1.2222222222222223,4.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.81217617,0.0462187231914893,0.5493466572021799,-0.2166107896063307,0.640371229698376,-0.12558621711013462
2025-04-07,2025,2127,2025-5069,Sarasota CH,2025-04-07,Q2,13724741,Clay,Alex Rybakov,Juan Carlos Prado Angelo,0.49964678,-177,0.3549488054607508,0.1446979745392492,0,0,2.625,1.4444444444444444,0,bet365_via_sofascore,latest_pre_match_assumed,0.8723224,0.5173735945392492,0.3315548628980853,-0.0233939425626655,0.45195729537366547,0.09700848991291466
2025-04-07,2025,2128,2025-5069,Sarasota CH,2025-04-07,R32,13722685,Clay,Tung Lin Wu,Mark Lajal,0.43765643,-39,0.4109947643979057,0.0266616656020942,0,0,2.25,1.5699999999999998,0,bet365_via_sofascore,latest_pre_match_assumed,0.3987627,-0.0122320643979056,0.3499922845023606,-0.0610024798955451,0.4074074074074074,-0.003587356990498336
2025-04-07,2025,2129,2025-5069,Sarasota CH,2025-04-07,Q2,13725235,Clay,Patrick Maloney,Corentin Denolly,0.497713,-110,0.4634146341463414,0.0342983658536586,0,0,2.0,1.7272727272727273,1,bet365_via_sofascore,latest_pre_match_assumed,0.7385375,0.2751228658536586,0.4440700928911006,-0.0193445412552407,0.45195729537366547,-0.011457338772675907
2025-04-07,2025,2130,2025-5069,Sarasota CH,2025-04-07,R16,13722568,Clay,Patrick Maloney,Liam Draxl,0.3101863,-203,0.216867469879518,0.093318830120482,3,3,4.333333333333334,1.2,0,bet365_via_sofascore,latest_pre_match_assumed,0.46206418,0.245196710120482,0.2598723069929489,0.0430048371134308,0.26315789473684215,0.04629042485732415
2025-04-07,2025,2131,2025-5069,Sarasota CH,2025-04-07,Q1,13722661,Clay,Patrick Maloney,Sebastian Gima,0.68673277,285,0.5365853658536586,0.1501474041463414,1,1,1.7272727272727273,2.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.5637013,0.0271159341463413,0.5357435069745493,-0.0008418588791092,0.6887966804979253,0.15221131464426674
2025-04-07,2025,2132,2025-5069,Sarasota CH,2025-04-07,R32,13731084,Clay,Tomas Barrios Vera,Genaro Alberto Olivieri,0.7057634,181,0.6626506024096386,0.0431127975903614,2,2,1.4,2.75,1,bet365_via_sofascore,latest_pre_match_assumed,0.2893712,-0.3732794024096386,0.4634116799387047,-0.1992389224709339,0.6962457337883958,0.03359513137875725
2025-04-07,2025,2133,2025-5069,Sarasota CH,2025-04-07,QF,13722565,Clay,Tomas Barrios Vera,Emilio Nava,0.450607,41,0.3373493975903614,0.1132576024096385,4,4,2.75,1.4,0,bet365_via_sofascore,latest_pre_match_assumed,0.7451301,0.4077807024096386,0.4344780961276747,0.0971286985373132,0.4397590361445783,0.10240963855421686
2025-04-07,2025,2134,2025-5069,Sarasota CH,2025-04-07,R32,13734902,Clay,Corentin Denolly,Geoffrey Blancaneaux,0.43338647,25,0.4240837696335078,0.0093027003664922,1,1,2.2,1.62,0,bet365_via_sofascore,latest_pre_match_assumed,0.6065804,0.1824966303664922,0.6617058555256333,0.2376220858921255,0.4057971014492754,-0.018286668184232413
2025-04-07,2025,2135,2025-5069,Sarasota CH,2025-04-07,Q1,13722652,Clay,Corentin Denolly,Benjamin Willwerth,0.81795406,983,0.6626506024096386,0.1553034575903614,1,1,1.4,2.75,1,bet365_via_sofascore,latest_pre_match_assumed,0.41140446,-0.2512461424096385,0.4942535943361492,-0.1683970080734894,0.8472222222222222,0.18457161981258363
2025-04-07,2025,2136,2025-5069,Sarasota CH,2025-04-07,Q1,13722647,Clay,Genaro Alberto Olivieri,Christian Sigsgaard,0.7013993,238,0.5766129032258064,0.1247863967741935,1,1,1.6153846153846154,2.2,1,bet365_via_sofascore,latest_pre_match_assumed,0.2477117,-0.3289012032258064,0.7720227848313077,0.1954098816055013,0.6962457337883958,0.11963283056258944
2025-04-07,2025,2137,2025-5069,Sarasota CH,2025-04-07,QF,13722567,Clay,Federico Agustin Gomez,Filip Cristian Jianu,0.6576663,93,0.625,0.0326663,4,4,1.5,2.5,1,bet365_via_sofascore,latest_pre_match_assumed,0.5458832,-0.0791167999999999,0.4563596846310832,-0.1686403153689168,0.640371229698376,0.01537122969837601
2025-04-07,2025,2138,2025-5069,Sarasota CH,2025-04-07,SF,13722561,Clay,Federico Agustin Gomez,Liam Draxl,0.5440234,36,0.4429708222811671,0.1010525777188329,5,5,2.1,1.67,0,bet365_via_sofascore,latest_pre_match_assumed,0.27186722,-0.171103602281167,0.493204760950249,0.0502339386690819,0.5030487804878047,0.06007795820663758
2025-04-07,2025,2139,2025-5069,Sarasota CH,2025-04-07,R32,13722684,Clay,Federico Agustin Gomez,Garrett Johns,0.6373998,202,0.557029177718833,0.0803706222811669,1,1,1.67,2.1,1,bet365_via_sofascore,latest_pre_match_assumed,0.7364546,0.1794254222811669,0.6997014813543874,0.1426723036355544,0.6130790190735697,0.056049841354736674
2025-04-07,2025,2140,2025-5069,Sarasota CH,2025-04-07,R16,13722558,Clay,Federico Agustin Gomez,Inaki Montes De La Torre,0.62927026,355,0.5,0.1292702599999999,2,2,1.83,1.83,1,bet365_via_sofascore,latest_pre_match_assumed,0.5327442,0.0327442,0.2764435520277839,-0.223556447972216,0.6130790190735697,0.11307901907356965
2025-04-07,2025,2141,2025-5069,Sarasota CH,2025-04-07,R16,13722559,Clay,Geoffrey Blancaneaux,Mathys Erhard,0.5031179,-12,0.4638069705093834,0.0393109294906166,2,2,2.0,1.73,1,bet365_via_sofascore,latest_pre_match_assumed,0.70058036,0.2367733894906166,0.5825748773690904,0.118767906859707,0.5005945303210465,0.036787559811663095
2025-04-07,2025,2142,2025-5069,Sarasota CH,2025-04-07,Q1,13722644,Clay,Geoffrey Blancaneaux,Ronald Hohmann,0.82497174,852,0.8552631578947368,-0.0302914178947368,1,1,1.1,6.5,1,bet365_via_sofascore,latest_pre_match_assumed,0.7044232,-0.1508399578947368,0.9608024015637034,0.1055392436689666,0.8472222222222222,-0.008040935672514626
2025-04-07,2025,2143,2025-5069,Sarasota CH,2025-04-07,QF,13722563,Clay,Geoffrey Blancaneaux,Eliot Spizzirri,0.34783113,-167,0.375,-0.02716887,4,4,2.5,1.5,0,bet365_via_sofascore,latest_pre_match_assumed,0.5007696,0.1257696,0.3491906082466804,-0.0258093917533195,0.3168498168498168,-0.05815018315018322
2025-04-07,2025,2144,2025-5069,Sarasota CH,2025-04-07,Q2,13724570,Clay,Geoffrey Blancaneaux,Inaki Montes De La Torre,0.5216966,201,0.5,0.0216965999999999,0,0,1.8333333333333337,1.8333333333333337,0,bet365_via_sofascore,latest_pre_match_assumed,0.6708276,0.1708275999999999,0.5446808089126602,0.0446808089126602,0.5005945303210465,0.0005945303210465047
2025-04-07,2025,2145,2025-5069,Sarasota CH,2025-04-07,QF,13722569,Clay,Andres Andrade,Liam Draxl,0.40427485,-90,0.3538083538083538,0.0504664961916462,4,4,2.63,1.44,0,bet365_via_sofascore,latest_pre_match_assumed,0.6064562,0.2526478461916462,0.2929312861553569,-0.0608770676529968,0.3788659793814433,0.025057625573089493
2025-04-07,2025,2146,2025-5069,Sarasota CH,2025-04-07,R32,13731081,Clay,Andres Andrade,Juan Carlos Prado Angelo,0.53761786,27,0.4638069705093834,0.0738108894906166,1,1,2.0,1.73,1,bet365_via_sofascore,latest_pre_match_assumed,0.6563781,0.1925711294906165,0.521465476725663,0.0576585062162796,0.5030487804878047,0.03924180997842125
2025-04-07,2025,2147,2025-5069,Sarasota CH,2025-04-07,R16,13722560,Clay,Filip Cristian Jianu,Mark Lajal,0.43096066,-33,0.5361930294906166,-0.1052323694906166,2,2,1.73,2.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.49044874,-0.0457442894906166,0.6899527086968551,0.1537596792062384,0.4057971014492754,-0.13039592804134126
2025-04-07,2025,2148,2025-5069,Sarasota CH,2025-04-07,R16,13722566,Clay,Gabi Adrian Boitan,Emilio Nava,0.2361605,-201,0.2077464788732394,0.0284140211267605,3,3,4.5,1.18,0,bet365_via_sofascore,latest_pre_match_assumed,0.5550058,0.3472593211267606,0.235595237086586,0.0278487582133465,0.18867924528301888,-0.019067233590220528
2025-04-07,2025,2149,2025-5069,Sarasota CH,2025-04-07,R32,13731082,Clay,Gabi Adrian Boitan,Tyler Zink,0.55743587,4,0.5890052356020943,-0.0315693656020942,1,1,1.5699999999999998,2.25,1,bet365_via_sofascore,latest_pre_match_assumed,0.6857221,0.0967168643979057,0.4776068776404811,-0.1113983579616131,0.5370786516853931,-0.05192658391670113
2025-04-07,2025,2150,2025-5069,Sarasota CH,2025-04-07,Q2,13725460,Clay,Gabi Adrian Boitan,Blaise Bicknell,0.7184303,666,0.6626506024096386,0.0557796975903613,0,0,1.4,2.75,1,bet365_via_sofascore,latest_pre_match_assumed,0.4662664,-0.1963842024096385,0.8624562617531796,0.199805659343541,0.7006802721088435,0.03802966969920496
2025-04-07,2025,2151,2025-5069,Sarasota CH,2025-04-07,SF,13722562,Clay,Emilio Nava,Eliot Spizzirri,0.5907627,-42,0.7096069868995633,-0.1188442868995632,5,5,1.33,3.25,1,bet365_via_sofascore,latest_pre_match_assumed,0.6475985,-0.0620084868995632,0.6313774882622366,-0.0782294986373266,0.5889724310776943,-0.120634555821869
2025-04-07,2025,2152,2025-5069,Sarasota CH,2025-04-07,F,13722557,Clay,Emilio Nava,Liam Draxl,0.6125496,7,0.7096069868995633,-0.0970573868995632,6,6,1.33,3.25,1,bet365_via_sofascore,latest_pre_match_assumed,0.8872559,0.1776489131004367,0.7113592461888293,0.001752259289266,0.6130790190735697,-0.0965279678259936
2025-04-07,2025,2153,2025-5069,Sarasota CH,2025-04-07,R32,13722692,Clay,Emilio Nava,Chris Rodesch,0.6993566,69,0.7234042553191489,-0.0240476553191488,1,1,1.3,3.4,1,bet365_via_sofascore,latest_pre_match_assumed,0.70113796,-0.0222662953191489,0.8324344353456127,0.1090301800264638,0.6962457337883958,-0.027158521530753044
2025-04-07,2025,2154,2025-5069,Sarasota CH,2025-04-07,R32,13722693,Clay,Mathys Erhard,Murphy Cassone,0.36605117,-61,0.4429708222811671,-0.0769196522811671,0,0,2.1,1.67,1,bet365_via_sofascore,latest_pre_match_assumed,0.60925233,0.1662815077188329,0.4271206291526577,-0.0158501931285093,0.3788659793814433,-0.06410484289972379
2025-04-07,2025,2155,2025-5069,Sarasota CH,2025-04-07,R32,13722696,Clay,Eliot Spizzirri,Sascha Gueymard Wayenburg,0.6518776,118,0.6880733944954129,-0.0361957944954129,1,1,1.36,3.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.7862305,0.0981571055045871,0.6784958881492373,-0.0095775063461756,0.640371229698376,-0.04770216479703693
2025-04-07,2025,2156,2025-5069,Sarasota CH,2025-04-07,R16,13722555,Clay,Eliot Spizzirri,Charlie Robertson,0.77113223,1498,0.8541392904073586,-0.0830070604073586,2,2,1.11,6.5,1,bet365_via_sofascore,latest_pre_match_assumed,0.42962056,-0.4245187304073586,0.8835686193586395,0.0294293289512809,0.7853982300884956,-0.06874106031886296
2025-04-07,2025,2157,2025-5069,Sarasota CH,2025-04-07,R32,13722690,Clay,Liam Draxl,Gonzalo Bueno,0.6008813,73,0.6086956521739131,-0.0078143521739131,1,1,1.53,2.38,1,bet365_via_sofascore,latest_pre_match_assumed,0.33674574,-0.271949912173913,0.5691941925169455,-0.0395014596569676,0.5889724310776943,-0.019723221096218824
2025-04-07,2025,2158,2025-5069,Sarasota CH,2025-04-07,Q1,13722654,Clay,Noah Schachter,Bruno Kuzuhara,0.50179,-134,0.2340425531914893,0.2677474468085106,1,1,4.0,1.2222222222222223,0,bet365_via_sofascore,latest_pre_match_assumed,0.262851,0.0288084468085106,0.2500080149013655,0.0159654617098761,0.5005945303210465,0.2665519771295572
2025-04-07,2025,2159,2025-5069,Sarasota CH,2025-04-07,R32,13731080,Clay,Inaki Montes De La Torre,Adolfo Daniel Vallejo,0.42266053,-265,0.5,-0.07733947,1,1,1.83,1.83,1,bet365_via_sofascore,latest_pre_match_assumed,0.6056737,0.1056736999999999,0.6205057094469353,0.1205057094469352,0.3789173789173788,-0.12108262108262119
2025-04-07,2025,2160,2025-5069,Sarasota CH,2025-04-07,Q1,13722643,Clay,Inaki Montes De La Torre,Jack Satterfield,0.8793636,1286,0.865979381443299,0.013384218556701,1,1,1.0833333333333333,7.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.74743146,-0.1185479214432989,0.924640239165174,0.0586608577218751,0.9148936170212766,0.04891423557797758
2025-04-07,2025,2161,2025-5069,Sarasota CH,2025-04-07,Q1,13722641,Clay,Juan Carlos Prado Angelo,James Tracy,0.70589346,1032,0.7659574468085106,-0.0600639868085106,1,1,1.2222222222222223,4.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.18343931,-0.5825181368085106,0.7648390759898891,-0.0011183708186215,0.6962457337883958,-0.06971171302011481
2025-04-07,2025,2162,2025-8375,Mexico City CH,2025-04-07,QF,13713338,Clay,Adrian Mannarino,Bernard Tomic,0.50060433,102,0.4638069705093834,0.0367973594906166,5,5,2.0,1.73,1,bet365_via_sofascore,latest_pre_match_assumed,0.46339157,-0.0004154005093834,0.464026072650258,0.0002191021408746,0.5005945303210465,0.036787559811663095
2025-04-07,2025,2163,2025-8375,Mexico City CH,2025-04-07,R16,13713343,Clay,Adrian Mannarino,Nicolas Mejia,0.50559646,122,0.4429708222811671,0.0626256377188329,3,3,2.1,1.67,1,bet365_via_sofascore,latest_pre_match_assumed,0.610199,0.1672281777188329,0.4019986855096142,-0.0409721367715528,0.5005945303210465,0.05762370803987943
2025-04-07,2025,2164,2025-8375,Mexico City CH,2025-04-07,SF,13713337,Clay,Adrian Mannarino,Luka Pavlovic,0.43672833,161,0.4109947643979057,0.0257335656020942,5,5,2.25,1.5699999999999998,0,bet365_via_sofascore,latest_pre_match_assumed,0.60941285,0.1984180856020942,0.4266026599757531,0.0156078955778473,0.4074074074074074,-0.003587356990498336
2025-04-07,2025,2165,2025-8375,Mexico City CH,2025-04-07,R32,13723140,Clay,Adrian Mannarino,Aidan Mayo,0.562862,155,0.557029177718833,0.0058328222811669,1,1,1.67,2.1,1,bet365_via_sofascore,latest_pre_match_assumed,0.7282813,0.171252122281167,0.3943069761053673,-0.1627222016134656,0.5370786516853931,-0.01995052603343983
2025-04-07,2025,2166,2025-8375,Mexico City CH,2025-04-07,Q2,13725117,Clay,Maximilian Neuchrist,Elmar Ejupovic,0.57779795,142,0.5365853658536586,0.0412125841463414,0,0,1.7272727272727273,2.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.49989137,-0.0366939958536585,0.4512291158082341,-0.0853562500454244,0.5807228915662652,0.04413752571260665
2025-04-07,2025,2167,2025-8375,Mexico City CH,2025-04-07,Q1,13723119,Clay,Maximilian Neuchrist,Kosuke Ogura,0.68646365,189,0.8437499999999999,-0.1572863499999999,1,1,1.1111111111111112,6.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.37446088,-0.4692891199999999,0.7726301519096108,-0.071119848090389,0.6887966804979253,-0.15495331950207458
2025-04-07,2025,2168,2025-8375,Mexico City CH,2025-04-07,R32,13731466,Clay,Maximilian Neuchrist,Matias Soto,0.3832198,-214,0.4240837696335078,-0.0408639696335078,1,1,2.2,1.62,0,bet365_via_sofascore,latest_pre_match_assumed,0.45213416,0.0280503903664922,0.5940398224610498,0.169956052827542,0.3788659793814433,-0.045217790252064516
2025-04-07,2025,2169,2025-8375,Mexico City CH,2025-04-07,R16,13713329,Clay,James Duckworth,Juan Pablo Varillas,0.63163245,161,0.4112149532710279,0.2204174967289721,2,2,2.25,1.5714285714285714,0,bet365_via_sofascore,latest_pre_match_assumed,0.64644414,0.235229186728972,0.3499238052904199,-0.061291147980608,0.6130790190735697,0.20186406580254174
2025-04-07,2025,2170,2025-8375,Mexico City CH,2025-04-07,R32,13723136,Clay,James Duckworth,Mateus Alves,0.68614626,244,0.5759162303664922,0.1102300296335078,0,0,1.62,2.2,1,bet365_via_sofascore,latest_pre_match_assumed,0.51920044,-0.0567157903664922,0.7189854029741488,0.1430691726076566,0.6887966804979253,0.11288045013143311
2025-04-07,2025,2171,2025-8375,Mexico City CH,2025-04-07,Q2,13725570,Clay,Pedro Sakamoto,Kiranpal Pannu,0.633563,137,0.6450511945392492,-0.0114881945392492,0,0,1.4444444444444444,2.625,1,bet365_via_sofascore,latest_pre_match_assumed,0.46010238,-0.1849488145392492,0.7162003342234469,0.0711491396841976,0.6130790190735697,-0.03197217546567954
2025-04-07,2025,2172,2025-8375,Mexico City CH,2025-04-07,Q1,13723118,Clay,Pedro Sakamoto,Guillermo Tunas,0.8798096,1640,0.9369144284821986,-0.0571048284821986,1,1,1.01,15.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.45358106,-0.4833333684821986,0.9651022830966738,0.0281878546144751,0.9148936170212766,-0.022020811460922052
2025-04-07,2025,2173,2025-8375,Mexico City CH,2025-04-07,R32,13723135,Clay,Stefano Napolitano,Luka Pavlovic,0.4361921,41,0.4429708222811671,-0.006778722281167,0,0,2.1,1.67,0,bet365_via_sofascore,latest_pre_match_assumed,0.62122697,0.1782561477188329,0.4448102354077082,0.0018394131265411,0.4074074074074074,-0.03556341487375969
2025-04-07,2025,2174,2025-8375,Mexico City CH,2025-04-07,Q1,13723115,Clay,Elmar Ejupovic,Bor Artnak,0.5374238,-152,0.5,0.0374238,1,1,1.8333333333333337,1.8333333333333337,1,bet365_via_sofascore,latest_pre_match_assumed,0.39785373,-0.1021462699999999,0.5531160757656565,0.0531160757656564,0.5030487804878047,0.0030487804878046587
2025-04-07,2025,2175,2025-8375,Mexico City CH,2025-04-07,QF,13713335,Clay,Juan Pablo Varillas,Luka Pavlovic,0.46112707,44,0.5759162303664922,-0.1147891603664922,4,4,1.62,2.2,0,bet365_via_sofascore,latest_pre_match_assumed,0.5087016,-0.0672146303664922,0.6024684652609128,0.0265522348944206,0.4397590361445783,-0.1361571942219139
2025-04-07,2025,2176,2025-8375,Mexico City CH,2025-04-07,R32,13731465,Clay,Maxime Janvier,Neil Oberleitner,0.42184934,81,0.5148247978436657,-0.0929754578436657,1,1,1.8,1.91,0,bet365_via_sofascore,latest_pre_match_assumed,0.5735278,0.0587030021563342,0.46928303760552,-0.0455417602381457,0.3789173789173788,-0.13590741892628694
2025-04-07,2025,2177,2025-8375,Mexico City CH,2025-04-07,R32,13731464,Clay,Juan Pablo Ficovich,Alfredo Perez,0.616903,345,0.7096069868995633,-0.0927039868995632,1,1,1.33,3.25,0,bet365_via_sofascore,latest_pre_match_assumed,0.7639372,0.0543302131004367,0.6673892730354627,-0.0422177138641005,0.6130790190735697,-0.0965279678259936
2025-04-07,2025,2178,2025-8375,Mexico City CH,2025-04-07,QF,13713342,Clay,Alfredo Perez,Felipe Meligeni Alves,0.36556357,-347,0.2693110647181628,0.0962525052818372,4,4,3.5,1.29,0,bet365_via_sofascore,latest_pre_match_assumed,0.8175432,0.5482321352818372,0.2667882470284936,-0.0025228176896691,0.3788659793814433,0.10955491466328049
