date,tour,player_a,player_b,surface,edge,edge_tier,stake_eur,odds,result,pnl_eur,bankroll_after
2026-02-02,Challenger,Marco Cecchinato,Pedro Boscardin Dias,Clay,0.0501,Medium,1.46,1.44,0,-1.46,178.47
2026-02-02,Challenger,Camilo Ugo Carabelli,Guido Ivan Justo,Clay,0.0663,Medium,1.46,1.25,1,0.36,178.47
2026-02-02,Challenger,Alex Bolt,Yuta Shimizu,Hard,0.0501,Medium,1.46,1.44,1,0.64,178.47
2026-02-02,Challenger,Oleg Prihodko,Federico Iannaccone,Hard,0.0336,Small,1.46,1.4,1,0.58,178.47
2026-02-02,Challenger,Oleg Prihodko,Lorenzo Rottoli,Hard,0.0552,Medium,1.46,1.36,1,0.53,178.47
2026-02-02,Challenger,Federico Iannaccone,Jacopo Bilardo,Hard,0.0512,Medium,1.46,1.44,1,0.65,178.47
2026-02-02,Challenger,Stijn Slump,Felix  Einig,Hard,0.0333,Small,1.46,1.14,1,0.21,178.47
2026-02-02,Challenger,Alec Deckers,Yannik Kelm,Hard,0.0342,Small,1.46,1.33,1,0.49,178.47
2026-02-02,Challenger,Stefan Kozlov,Raphael Perot,Hard,0.0552,Medium,1.46,1.36,1,0.53,178.47
2026-02-02,Challenger,Lorenzo Giustino,Izan Almazan Valiente,Hard,0.055,Medium,1.46,1.18,1,0.26,178.47
2026-02-02,Challenger,Pablo Llamas Ruiz,Benjamin Willwerth,Hard,0.0608,Medium,1.46,1.11,1,0.16,178.47
2026-02-02,Challenger,Alejandro Moro Canas,Iiro Vasa,Hard,0.072,Medium,1.46,1.06,1,0.09,178.47
2026-02-09,Challenger,Yasutaka Uchiyama,Cruz Hewitt,Hard,0.062,Medium,1.78,1.3,1,0.53,183.23
2026-02-09,Challenger,Marc Polmans,Jamie Mackenzie,Hard,0.0625,Medium,1.78,1.4,1,0.71,183.23
2026-02-09,Challenger,Kokoro Isomura,Ethan Cook,Hard,0.0354,Small,1.78,1.25,1,0.45,183.23
2026-02-09,Challenger,Alexis Galarneau,Daniel Milavsky,Hard,0.0336,Small,1.78,1.4,1,0.71,183.23
2026-02-09,Challenger,Ben Jones,Valentin Basel,Hard,0.0558,Medium,1.78,1.36,1,0.65,183.23
2026-02-09,Challenger,Frederico Ferreira Silva,Karan Singh,Hard,0.0354,Small,1.78,1.25,1,0.45,183.23
2026-02-09,Challenger,Maks Kasnikowski,Aryan Lakshmanan,Hard,0.0336,Small,1.78,1.05,1,0.09,183.23
2026-02-09,Challenger,Ilia Simakin,Philip Sekulic,Hard,0.062,Medium,1.78,1.3,1,0.53,183.23
2026-02-09,Challenger,Mikhail Kukushkin,Robin Catry,Hard,0.0405,Small,1.78,1.22,1,0.4,183.23
2026-02-09,Challenger,Remy Bertola,Leo Raquillet,Hard,0.0333,Small,1.78,1.14,1,0.25,183.23
2026-02-16,Challenger,Juan Pablo Ficovich,Ryan Fishback,Hard,0.0354,Small,1.83,1.25,1,0.46,181.48
2026-02-16,Challenger,Alexis Galarneau,Cannon Kingsley,Hard,0.0336,Small,1.83,1.4,1,0.73,181.48
2026-02-16,Challenger,Luca Castelnuovo,Parth Aggarwal,Hard,0.0321,Small,1.83,1.06,1,0.11,181.48
2026-02-16,Challenger,Federico Agustin Gomez,Felix Gill,Hard,0.0426,Small,1.83,1.44,0,-1.83,181.48
2026-02-16,Challenger,Daniel Michalski,Karan Singh,Hard,0.0337,Small,1.83,1.33,1,0.6,181.48
2026-02-16,Challenger,David Goffin,Joel Schwaerzler,Hard,0.0337,Small,1.83,1.33,0,-1.83,181.48
2026-02-23,Challenger,Jakub Paul,Daniel Jade,Hard,0.0399,Small,1.81,1.07,1,0.13,181.72
2026-02-23,Challenger,Masamichi Imamura,Caheer Warik,Hard,0.0321,Small,1.81,1.06,1,0.11,181.72
2026-03-02,Challenger,Oriol Roca Batalla,Michiel De Krom,Clay,0.0541,Medium,1.81,1.29,0,-1.81,178.85
2026-03-02,Challenger,Carlos Sanchez Jover,Breno Braga,Clay,0.0393,Small,1.81,1.01,1,0.02,178.85
2026-03-02,Challenger,Joao Lucas Reis Da Silva,Matias Soto,Clay,0.0625,Medium,1.81,1.4,1,0.72,178.85
2026-03-02,Challenger,Guy Den Ouden,Juan Carlos Prado Angelo,Clay,0.0501,Medium,1.81,1.44,0,-1.81,178.85
2026-03-09,Challenger,Jurij Rodionov,Gauthier Onclin,Hard,0.0426,Small,1.78,1.44,1,0.78,182.69
2026-03-09,Challenger,Filippo Romano,Pierre Antoine Faut,Hard,0.0354,Small,1.78,1.25,1,0.45,182.69
2026-03-09,Challenger,Marco Trungelliti,Jonas Forejtek,Clay,0.0552,Medium,1.78,1.36,1,0.64,182.69
2026-03-09,Challenger,Marco Trungelliti,Max Houkes,Clay,0.079,Medium,1.78,1.44,1,0.78,182.69
2026-03-09,Challenger,Nicholas David Ionel,Allan Gatoto,Clay,0.0724,Medium,1.78,1.07,1,0.13,182.69
2026-03-09,Challenger,Buvaysar Gadamauri,Oskari Paldanius,Hard,0.0641,Medium,1.78,1.2,1,0.36,182.69
2026-03-09,Challenger,Thiago Monteiro,Gianluca Cadenasso ,Clay,0.0336,Small,1.78,1.4,1,0.71,182.69
2026-03-09,Challenger,Guido Ivan Justo,Anders Matta,Clay,0.0371,Small,1.78,1.0,1,0.0,182.69
2026-03-10,Challenger,Stefano Travaglia,Aidan Mayo,Hard,0.0763,Medium,1.82,1.33,1,0.61,181.6
2026-03-10,Challenger,Stefano Travaglia,Ofek Shimanov ,Hard,0.0321,Small,1.82,1.06,1,0.11,181.6
2026-03-10,Challenger,Terence Atmane,Darwin Blanch,Hard,0.0552,Medium,1.82,1.36,0,-1.82,181.6
2026-03-16,Challenger,Gonzalo Bueno,Joao Pedro Didoni Bonini,Clay,0.0336,Small,1.65,1.05,1,0.08,182.91
2026-03-16,Challenger,Julian Cundom,Breno Braga,Clay,0.0798,Medium,1.65,1.04,1,0.07,182.91
2026-03-16,Challenger,Frederico Ferreira Silva,Yanaki Milev,Clay,0.0663,Medium,1.65,1.25,1,0.41,182.91
2026-03-16,Challenger,Maxime Janvier,Filip Pieczonka,Clay,0.0512,Medium,1.65,1.44,0,-1.65,182.91
2026-03-16,Challenger,Felix Gill,Filip Pieczonka,Clay,0.055,Medium,1.65,1.18,1,0.3,182.91
2026-03-16,Challenger,Mirza Basic,Nazar Oliynykov,Clay,0.0354,Small,1.65,1.02,1,0.04,182.91
2026-03-16,Challenger,Laurent Lokoli,Karlo Kajin,Clay,0.0321,Small,1.65,1.06,1,0.1,182.91
2026-03-16,Challenger,Nerman Fatic,Tiago Pereira,Clay,0.079,Medium,1.65,1.44,1,0.73,182.91
2026-03-16,Challenger,Stefan Palosi,Matthias Ujvary,Clay,0.0531,Medium,1.65,1.17,1,0.28,182.91
2026-03-16,Challenger,Max Alcala Gurri,Matyas Cerny,Clay,0.0758,Medium,1.65,1.33,1,0.54,182.91
2026-03-16,Challenger,Martin Krumich,John Sperle,Clay,0.0354,Small,1.65,1.25,1,0.41,182.91
2026-03-23,Challenger,Enrico Dalla Valle,Fabrizio Karol Pio Osti,Clay,0.0696,Medium,1.66,1.03,1,0.05,184.02
2026-03-23,Challenger,Andrea Guerrieri,Jacopo Bilardo,Clay,0.0641,Medium,1.66,1.2,1,0.33,184.02
2026-03-23,Challenger,Gianmarco Ferrari,Mariano Tammaro,Clay,0.0641,Medium,1.66,1.2,0,-1.66,184.02
2026-03-23,Challenger,Hynek Barton,Niels Mcdonald,Clay,0.0332,Small,1.66,1.2,1,0.33,184.02
2026-03-23,Challenger,Wilson Leite,Glauco Pinheiro Da Cruz Junior,Clay,0.0321,Small,1.66,1.06,1,0.1,184.02
2026-03-23,Challenger,Emilio Nava,Rafael Tosetto,Clay,0.0633,Medium,1.66,1.05,1,0.08,184.02
2026-03-23,Challenger,Joao Eduardo Schiessl,Luka Bojicic Ono,Clay,0.061,Medium,1.66,1.02,1,0.03,184.02
2026-03-23,Challenger,Peter Bertran,Sergio Luis Hernandez Ramirez,Clay,0.0663,Medium,1.66,1.25,1,0.41,184.02
2026-03-23,Challenger,Guido Ivan Justo,Bruno Fernandez,Clay,0.0532,Medium,1.66,1.28,1,0.46,184.02
2026-03-23,Challenger,Juan Manuel La Serna,Carlos Maria Zarate,Clay,0.038,Small,1.66,1.4,1,0.66,184.02
2026-03-23,Challenger,Lukas Neumayer,Juan Cruz Martin Manzano,Clay,0.055,Medium,1.66,1.18,1,0.3,184.02
2026-03-30,Challenger,Hugo Dellien,Lautaro Midon,Clay,0.0426,Small,1.84,1.44,1,0.81,183.05
2026-03-30,Challenger,Lorenzo Joaquin Rodriguez,Maximo Zeitune,Clay,0.0336,Small,1.84,1.4,1,0.74,183.05
2026-03-30,Challenger,Santiago De La Fuente,Vicente Freda,Clay,0.0637,Medium,1.84,1.06,1,0.12,183.05
2026-03-30,Challenger,Roberto Carballes Baena,Jonas Forejtek,Clay,0.0758,Medium,1.84,1.33,0,-1.84,183.05
2026-03-30,Challenger,Jonas Forejtek,Yaroslav Demin,Clay,0.0641,Medium,1.84,1.2,1,0.37,183.05
2026-03-30,Challenger,Valentin Royer,Edas Butvilas,Clay,0.0371,Small,1.84,1.36,1,0.66,183.05
2026-03-30,Challenger,Diego Dedura Palomero,Ivan Lopez Martos,Clay,0.0631,Medium,1.84,1.01,1,0.02,183.05
2026-03-30,Challenger,Yi Zhou,Ognjen Milic,Hard,0.0545,Medium,1.84,1.44,0,-1.84,183.05
2026-04-06,Challenger,Luca Van Assche,Maks Kasnikowski,Clay,0.0532,Medium,1.07,1.28,1,0.3,182.69
2026-04-06,Challenger,Raphael Collignon,Martin Landaluce,Clay,0.0426,Small,1.07,1.44,1,0.47,182.69
2026-04-06,Challenger,Li Tu,Kody Pearson,Hard,0.0489,Small,1.07,1.08,1,0.09,182.69
2026-04-06,Challenger,Hugo Dellien,Darwin Blanch,Clay,0.0558,Medium,1.07,1.36,0,-1.07,182.69
2026-04-06,Challenger,Yibing Wu,Darwin Blanch,Clay,0.0377,Small,1.07,1.36,1,0.39,182.69
2026-04-06,Challenger,Yibing Wu,Reda Bennani,Clay,0.0641,Medium,1.07,1.2,1,0.21,182.69
2026-04-06,Challenger,Andres Andrade,Bruno Kuzuhara,Clay,0.0541,Medium,1.07,1.29,1,0.31,182.69
2026-04-06,Challenger,Liam Draxl,Kaylan Bigun,Clay,0.0333,Small,1.07,1.14,1,0.15,182.69
2026-04-06,Challenger,Liam Draxl,Teodor Davidov,Clay,0.0321,Small,1.07,1.06,1,0.07,182.69
2026-04-06,Challenger,Kilian Feldbausch,Juan Jose Bianchi,Clay,0.05,Medium,1.07,1.04,1,0.04,182.69
2026-04-06,Challenger,Juan Pablo Varillas,Victor Braga,Clay,0.032,Small,1.07,1.0,1,0.01,182.69
2026-04-06,Challenger,Gonzalo Bueno,Bruno Fernandez,Clay,0.0763,Medium,1.07,1.33,1,0.36,182.69
2026-04-06,Challenger,Nicolas Mejia,Tibo Colson,Clay,0.0552,Medium,1.07,1.36,0,-1.07,182.69
2026-04-06,Challenger,Oriol Roca Batalla,Mario Gonzalez Fernandez,Clay,0.0625,Medium,1.07,1.4,1,0.43,182.69
2026-04-06,Challenger,Calvin Hemery,Daniel Lara Salmeron,Clay,0.0651,Medium,1.07,1.02,1,0.03,182.69
2026-04-06,Challenger,Pablo Llamas Ruiz,Alejandro Moro Canas,Clay,0.0437,Small,1.07,1.44,0,-1.07,182.69
2026-04-06,Challenger,Dominic Stricker,Pablo Manzano Lapuerta,Clay,0.0558,Medium,1.07,1.0,1,0.01,182.69
2026-04-13,Challenger,Oliver Crawford,Jack Kennedy,Clay,0.0763,Medium,1.82,1.33,0,-1.82,181.97
2026-04-13,Challenger,Liam Broady,Ilya Ivashka,Hard,0.0758,Medium,1.82,1.33,1,0.6,181.97
2026-04-13,Challenger,James Trotter,Suk Ann,Hard,0.0313,Small,1.82,1.02,1,0.04,181.97
2026-04-13,Challenger,Hugo Dellien,Juan Estevez,Clay,0.0354,Small,1.82,1.25,1,0.45,181.97
2026-04-20,Challenger,Kimmer Coppejans,Filippo Romano,Clay,0.0625,Medium,1.81,1.4,0,-1.81,179.2
2026-04-20,Challenger,Calvin Hemery,Younes Lalami Laaroussi,Hard,0.074,Medium,1.81,1.2,1,0.36,179.2
2026-04-20,Challenger,Christian Langmo,Ryan Colby,Clay,0.062,Medium,1.81,1.3,1,0.54,179.2
2026-04-20,Challenger,Nick Hardt,Boris Kozlov,Clay,0.0489,Small,1.81,1.08,1,0.15,179.2
2026-04-20,Challenger,Tyler Zink,Braden Shick,Clay,0.0558,Medium,1.81,1.36,0,-1.81,179.2
2026-04-20,Challenger,Liam Broady,Beibit Zhukayev,Hard,0.0319,Small,1.81,1.44,1,0.8,179.2
2026-04-20,Challenger,Sho Shimabukuro,Yuta Shimizu,Hard,0.0336,Small,1.81,1.4,0,-1.81,179.2
2026-04-20,Challenger,Buvaysar Gadamauri,Sean Cuenin,Clay,0.0556,Medium,1.81,1.44,1,0.8,179.2
2026-04-27,Challenger,Gabi Adrian Boitan,Jiri Cizek,Clay,0.0714,Medium,1.62,1.07,1,0.12,180.4
2026-04-27,Challenger,Jonas Forejtek,Martin Doskocil,Clay,0.0363,Small,1.62,1.02,1,0.04,180.4
2026-04-27,Challenger,Dominic Stricker,Matyas Cerny,Clay,0.0332,Small,1.62,1.2,0,-1.62,180.4
2026-04-27,Challenger,Hamish Stewart,Aditya Vishal Balsekar,Hard,0.05,Medium,1.62,1.04,1,0.06,180.4
2026-04-27,Challenger,Maks Kasnikowski,Cesar Bouchelaghem ,Hard,0.0354,Small,1.62,1.25,1,0.41,180.4
2026-04-27,Challenger,Adam Walton,Jie Cui,Hard,0.062,Medium,1.62,1.3,1,0.49,180.4
2026-04-27,Challenger,Edas Butvilas,Gerard Campana Lee,Clay,0.038,Small,1.62,1.4,1,0.65,180.4
2026-04-27,Challenger,Edas Butvilas,Zangar Nurlanuly,Clay,0.0724,Medium,1.62,1.07,1,0.12,180.4
2026-04-27,Challenger,David Jorda Sanchis,Daniel Cukierman,Clay,0.0371,Small,1.62,1.36,1,0.58,180.4
2026-04-27,Challenger,David Jorda Sanchis,Stefan Latinovic,Clay,0.0332,Small,1.62,1.2,1,0.32,180.4
2026-04-27,Challenger,Cezar Cretu,Bastian Berenz,Clay,0.0322,Small,1.62,1.02,1,0.03,180.4
2026-04-28,Challenger,Gianluca Cadenasso ,Lorenzo Carboni,Clay,0.079,Medium,1.8,1.44,1,0.79,181.76
2026-04-28,Challenger,Pierre Hugues Herbert,Arthur Nagel ,Clay,0.0541,Medium,1.8,1.29,1,0.51,181.76
2026-04-28,Challenger,Martin Landaluce,Daniel Jade,Clay,0.0404,Small,1.8,1.03,1,0.05,181.76
